Date/Time	Electricity:Facility [kW](Hourly)	Fans:Electricity [kW](Hourly)	Cooling:Electricity [kW](Hourly)	Heating:Electricity [kW](Hourly)	InteriorLights:Electricity [kW](Hourly)	InteriorEquipment:Electricity [kW](Hourly)	Gas:Facility [kW](Hourly)	Heating:Gas [kW](Hourly)	Electricity:Facility [kW](Monthly)	Gas:Facility [kW](Monthly)
 04/19  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/19  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 04/19  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/19  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/19  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/19  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/19  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/19  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/19  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/20  01:00:00	15.61637839	0.20055412	0	0	5.481224596	1.011599678	6.808415901	6.808415901		
 04/20  02:00:00	15.69730555	0.281481276	0	0	5.481224596	1.011599678	9.422923336	9.422923336		
 04/20  03:00:00	15.74766668	0.331842401	0	0	5.481224596	1.011599678	10.97745921	10.97745921		
 04/20  04:00:00	16.00767058	0.591846306	0	0	5.481224596	1.011599678	19.89271227	19.89271227		
 04/20  05:00:00	15.93686596	0.521041686	0	0	5.481224596	1.011599678	17.06665858	17.06665858		
 04/20  06:00:00	14.43316908	3.478844803	0	0	5.481224596	1.011599678	41.7116182	41.7116182		
 04/20  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	23.50533503	23.50533503		
 04/20  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	9.630109002	9.630109002		
 04/20  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.037788714	6.037788714		
 04/20  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.587310644	3.587310644		
 04/20  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.692782312	1.692782312		
 04/20  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0.84425877	0.84425877		
 04/20  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/20  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/20  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/20  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/20  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 04/20  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/20  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/20  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/20  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/20  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/20  23:00:00	15.52448585	0.108661579	0	0	5.481224596	1.011599678	3.718474641	3.718474641		
 04/20  24:00:00	15.7153747	0.299550427	0	0	5.481224596	1.011599678	10.15001398	10.15001398		
 04/21  01:00:00	15.84703849	0.431214217	0	0	5.481224596	1.011599678	14.30373933	14.30373933		
 04/21  02:00:00	15.93142185	0.515597578	0	0	5.481224596	1.011599678	17.10793679	17.10793679		
 04/21  03:00:00	16.11414315	0.698318873	0	0	5.481224596	1.011599678	23.02606022	23.02606022		
 04/21  04:00:00	16.19817732	0.78235305	0	0	5.481224596	1.011599678	25.78897897	25.78897897		
 04/21  05:00:00	16.30443443	0.888610155	0	0	5.481224596	1.011599678	29.29230538	29.29230538		
 04/21  06:00:00	14.43316908	3.478844803	0	0	5.481224596	1.011599678	49.93103578	49.93103578		
 04/21  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	32.24758562	32.24758562		
 04/21  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	14.31272732	14.31272732		
 04/21  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	7.238700675	7.238700675		
 04/21  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.637988236	4.637988236		
 04/21  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.468534827	2.468534827		
 04/21  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	1.490635368	1.490635368		
 04/21  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.29059729	0.29059729		
 04/21  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/21  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/21  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/21  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 04/21  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/21  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/21  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/21  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/21  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/21  23:00:00	15.57968718	0.163862902	0	0	5.481224596	1.011599678	5.598072898	5.598072898		
 04/21  24:00:00	15.71030396	0.294479684	0	0	5.481224596	1.011599678	9.998013398	9.998013398		
 04/22  01:00:00	15.77754946	0.361725185	0	0	5.481224596	1.011599678	11.94707382	11.94707382		
 04/22  02:00:00	16.07255905	0.656734775	0	0	5.481224596	1.011599678	21.82844501	21.82844501		
 04/22  03:00:00	15.98976093	0.573936652	0	0	5.481224596	1.011599678	18.86394411	18.86394411		
 04/22  04:00:00	16.28245994	0.866635667	0	0	5.481224596	1.011599678	28.66153421	28.66153421		
 04/22  05:00:00	16.14463584	0.728811563	0	0	5.481224596	1.011599678	23.9472856	23.9472856		
 04/22  06:00:00	10.4524567	0.985299093	0	0	5.481224596	1.011599678	32.60346406	32.60346406		
 04/22  07:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	40.93605613	40.93605613		
 04/22  08:00:00	10.98326876	3.478844803	0	0	5.481224596	2.023199356	26.62540046	26.62540046		
 04/22  09:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	12.40149931	12.40149931		
 04/22  10:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	8.059880683	8.059880683		
 04/22  11:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	5.693236906	5.693236906		
 04/22  12:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	4.593918015	4.593918015		
 04/22  13:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	3.018015177	3.018015177		
 04/22  14:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	1.126657397	1.126657397		
 04/22  15:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	0.289478439	0.289478439		
 04/22  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/22  17:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/22  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/22  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/22  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/22  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/22  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/22  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/22  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/23  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/23  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/23  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/23  04:00:00	15.59883546	0.18301119	0	0	5.481224596	1.011599678	6.210298458	6.210298458		
 04/23  05:00:00	15.66984056	0.254016286	0	0	5.481224596	1.011599678	8.43256051	8.43256051		
 04/23  06:00:00	9.680671934	0.213514326	0	0	5.481224596	1.011599678	7.234403624	7.234403624		
 04/23  07:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  08:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  09:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  10:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  11:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  12:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  13:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  14:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  15:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  17:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/23  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/23  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/23  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/23  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/23  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/23  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/24  01:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/24  02:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/24  03:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/24  04:00:00	15.80770613	0.391881856	0	0	5.481224596	1.011599678	13.14337605	13.14337605		
 04/24  05:00:00	15.87273411	0.456909835	0	0	5.481224596	1.011599678	15.09133732	15.09133732		
 04/24  06:00:00	12.94600241	3.478844803	0	0	5.481224596	1.011599678	32.94735569	32.94735569		
 04/24  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	16.64486274	16.64486274		
 04/24  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	8.368705281	8.368705281		
 04/24  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	5.086788002	5.086788002		
 04/24  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.584521417	2.584521417		
 04/24  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.396593416	0.396593416		
 04/24  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0	0		
 04/24  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/24  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/24  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/24  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/24  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 04/24  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/24  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/24  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/24  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/24  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/24  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/24  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/25  01:00:00	15.62256538	0.206741107	0	0	5.481224596	1.011599678	7.041673296	7.041673296		
 04/25  02:00:00	15.85822667	0.442402395	0	0	5.481224596	1.011599678	14.88720159	14.88720159		
 04/25  03:00:00	15.87822886	0.462404589	0	0	5.481224596	1.011599678	15.45626107	15.45626107		
 04/25  04:00:00	15.94463834	0.528814062	0	0	5.481224596	1.011599678	17.48905197	17.48905197		
 04/25  05:00:00	16.06354823	0.647723951	0	0	5.481224596	1.011599678	21.46906697	21.46906697		
 04/25  06:00:00	12.94600241	3.478844803	0	0	5.481224596	1.011599678	41.7201512	41.7201512		
 04/25  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	24.47732327	24.47732327		
 04/25  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	9.706650852	9.706650852		
 04/25  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.746426998	6.746426998		
 04/25  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	5.058702458	5.058702458		
 04/25  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.395802364	3.395802364		
 04/25  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	2.123146628	2.123146628		
 04/25  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.422757564	0.422757564		
 04/25  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/25  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/25  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 04/25  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 04/25  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/25  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/25  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/25  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/25  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/25  23:00:00	15.61031254	0.194488265	0	0	5.481224596	1.011599678	6.621494162	6.621494162		
 04/25  24:00:00	15.63738993	0.221565651	0	0	5.481224596	1.011599678	7.549974356	7.549974356		
 04/26  01:00:00	15.82033049	0.404506218	0	0	5.481224596	1.011599678	13.61704427	13.61704427		
 04/26  02:00:00	15.79586511	0.380040837	0	0	5.481224596	1.011599678	12.69728067	12.69728067		
 04/26  03:00:00	15.8525132	0.436688925	0	0	5.481224596	1.011599678	14.450514	14.450514		
 04/26  04:00:00	15.85638882	0.440564543	0	0	5.481224596	1.011599678	14.68730876	14.68730876		
 04/26  05:00:00	15.9279238	0.512099522	0	0	5.481224596	1.011599678	16.99204984	16.99204984		
 04/26  06:00:00	12.94600241	3.478844803	0	0	5.481224596	1.011599678	35.49117455	35.49117455		
 04/26  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	24.4352376	24.4352376		
 04/26  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	11.6981149	11.6981149		
 04/26  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	7.05129184	7.05129184		
 04/26  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.909639959	4.909639959		
 04/26  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.16704213	3.16704213		
 04/26  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	2.347667788	2.347667788		
 04/26  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.087247826	1.087247826		
 04/26  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.381788183	0.381788183		
 04/26  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.037985729	0.037985729		
 04/26  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.086459392	0.086459392		
 04/26  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 04/26  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/26  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/26  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/26  21:00:00	15.5432087	0.127384422	0	0	5.481224596	1.011599678	4.36293266	4.36293266		
 04/26  22:00:00	15.82875595	0.412931679	0	0	5.481224596	1.011599678	13.80203802	13.80203802		
 04/26  23:00:00	15.912379	0.496554728	0	0	5.481224596	1.011599678	16.30532986	16.30532986		
 04/26  24:00:00	16.19702896	0.781204683	0	0	5.481224596	1.011599678	25.83173182	25.83173182		
 04/27  01:00:00	16.10633749	0.690513214	0	0	5.481224596	1.011599678	22.65887336	22.65887336		
 04/27  02:00:00	16.45568479	1.039860518	0	0	5.481224596	1.011599678	34.35454589	34.35454589		
 04/27  03:00:00	16.27338902	0.857564743	0	0	5.481224596	1.011599678	28.1301039	28.1301039		
 04/27  04:00:00	16.60830064	1.192476369	0	0	5.481224596	1.011599678	39.38497168	39.38497168		
 04/27  05:00:00	16.36058447	0.944760197	0	0	5.481224596	1.011599678	30.98084755	30.98084755		
 04/27  06:00:00	12.94600241	3.478844803	0	0	5.481224596	1.011599678	63.2466132	63.2466132		
 04/27  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	38.6810673	38.6810673		
 04/27  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	21.4191559	21.4191559		
 04/27  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	9.018281226	9.018281226		
 04/27  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.621505462	6.621505462		
 04/27  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.979655729	4.979655729		
 04/27  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	3.93896639	3.93896639		
 04/27  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.356830495	2.356830495		
 04/27  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.320267636	1.320267636		
 04/27  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.680729869	0.680729869		
 04/27  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.892604391	0.892604391		
 04/27  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 04/27  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/27  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/27  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/27  21:00:00	15.66125536	0.245431082	0	0	5.481224596	1.011599678	8.308020855	8.308020855		
 04/27  22:00:00	15.94481867	0.528994394	0	0	5.481224596	1.011599678	17.59741258	17.59741258		
 04/27  23:00:00	16.04375006	0.627925785	0	0	5.481224596	1.011599678	20.66980079	20.66980079		
 04/27  24:00:00	16.12304556	0.707221283	0	0	5.481224596	1.011599678	23.33679003	23.33679003		
 04/28  01:00:00	16.28444438	0.868620107	0	0	5.481224596	1.011599678	28.52440463	28.52440463		
 04/28  02:00:00	16.30554542	0.889721142	0	0	5.481224596	1.011599678	29.33721068	29.33721068		
 04/28  03:00:00	16.44269937	1.026875098	0	0	5.481224596	1.011599678	33.68849799	33.68849799		
 04/28  04:00:00	16.40691173	0.991087456	0	0	5.481224596	1.011599678	32.68611237	32.68611237		
 04/28  05:00:00	16.53305143	1.117227158	0	0	5.481224596	1.011599678	36.63027432	36.63027432		
 04/28  06:00:00	12.94600241	3.478844803	0	0	5.481224596	1.011599678	57.56905124	57.56905124		
 04/28  07:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	39.48167672	39.48167672		
 04/28  08:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	24.03985634	24.03985634		
 04/28  09:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	10.68043273	10.68043273		
 04/28  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.903517628	6.903517628		
 04/28  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.91892192	4.91892192		
 04/28  12:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	3.826848947	3.826848947		
 04/28  13:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.143346992	2.143346992		
 04/28  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.979053428	0.979053428		
 04/28  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.309926875	0.309926875		
 04/28  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.510969513	0.510969513		
 04/28  17:00:00	20.4900725	0	0	0	16.44367379	4.046398712	0	0		
 04/28  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/28  19:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 04/28  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/28  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/28  22:00:00	15.65587797	0.240053691	0	0	5.481224596	1.011599678	8.142073682	8.142073682		
 04/28  23:00:00	15.7403272	0.324502921	0	0	5.481224596	1.011599678	10.78586437	10.78586437		
 04/28  24:00:00	15.94383338	0.528009109	0	0	5.481224596	1.011599678	17.71592007	17.71592007		
 04/29  01:00:00	15.90522407	0.489399797	0	0	5.481224596	1.011599678	16.05923261	16.05923261		
 04/29  02:00:00	16.13547628	0.719652002	0	0	5.481224596	1.011599678	23.80261375	23.80261375		
 04/29  03:00:00	16.00666718	0.590842908	0	0	5.481224596	1.011599678	19.39397846	19.39397846		
 04/29  04:00:00	16.31402942	0.898205149	0	0	5.481224596	1.011599678	29.62934017	29.62934017		
 04/29  05:00:00	16.179991	0.764166723	0	0	5.481224596	1.011599678	25.04444099	25.04444099		
 04/29  06:00:00	10.46685781	0.999700205	0	0	5.481224596	1.011599678	32.94899361	32.94899361		
 04/29  07:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	37.70611445	37.70611445		
 04/29  08:00:00	10.98326876	3.478844803	0	0	5.481224596	2.023199356	21.23112026	21.23112026		
 04/29  09:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	10.08310389	10.08310389		
 04/29  10:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	7.53321356	7.53321356		
 04/29  11:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	5.512134259	5.512134259		
 04/29  12:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	4.605390283	4.605390283		
 04/29  13:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	3.40437802	3.40437802		
 04/29  14:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	2.116544262	2.116544262		
 04/29  15:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	1.231424049	1.231424049		
 04/29  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/29  17:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/29  18:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 04/29  19:00:00	7.979990941	0	0	0	5.481224596	1.011599678	0	0		
 04/29  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/29  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/29  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 04/29  23:00:00	15.61983535	0.20401108	0	0	5.481224596	1.011599678	6.929906573	6.929906573		
 04/29  24:00:00	15.6985646	0.282740326	0	0	5.481224596	1.011599678	9.438010316	9.438010316		
 04/30  01:00:00	15.91398514	0.498160862	0	0	5.481224596	1.011599678	16.67935116	16.67935116		
 04/30  02:00:00	15.98107512	0.565250844	0	0	5.481224596	1.011599678	18.71023957	18.71023957		
